-79	4.90609e-35	4.90609e-35	1.15059e-13	3.11617e-14	1.15059e-13	1.03291e-13
-78	1.33361e-34	1.33361e-34	1.42696e-13	2.74168e-14	1.42696e-13	1.48948e-13
-77	3.62514e-34	3.62514e-34	8.51712e-14	1.32122e-14	8.51712e-14	9.11875e-14
-76	9.85415e-34	9.85415e-34	4.86048e-14	7.77677e-14	4.86048e-14	3.32943e-13
-75	2.67864e-33	2.67864e-33	1.82639e-14	2.89923e-14	1.82639e-14	1.77658e-13
-74	7.28129e-33	7.28129e-33	1.01488e-13	6.57795e-15	1.01488e-13	1.23853e-13
-73	1.97926e-32	1.97926e-32	8.78075e-14	1.65935e-14	8.78075e-14	3.89395e-13
-72	5.38019e-32	5.38019e-32	2.34003e-14	2.84873e-15	2.34003e-14	2.34003e-14
-71	1.46249e-31	1.46249e-31	7.0365e-15	7.33593e-14	7.0365e-15	7.0365e-15
-70	3.97545e-31	3.97545e-31	4.9128e-14	1.12356e-14	4.9128e-14	4.9128e-14
-69	1.08064e-30	1.08064e-30	1.14437e-13	2.80418e-14	1.14437e-13	1.55446e-13
-68	2.93748e-30	2.93748e-30	1.33571e-14	2.19439e-14	1.33571e-14	1.81633e-13
-67	7.9849e-30	7.9849e-30	1.19862e-13	5.93168e-14	1.19862e-13	1.19862e-13
-66	2.17052e-29	2.17052e-29	3.25385e-14	1.7044e-14	3.25385e-14	2.82129e-13
-65	5.90009e-29	5.90009e-29	1.57703e-14	2.28004e-15	1.57703e-14	1.58463e-13
-64	1.60381e-28	1.60381e-28	1.60766e-14	4.69718e-14	1.60766e-14	9.9116e-14
-63	4.35961e-28	4.35961e-28	6.17141e-14	2.32456e-14	6.17141e-14	6.17141e-14
-62	1.18506e-27	1.18506e-27	3.98065e-14	1.12003e-14	3.98065e-14	3.98065e-14
-61	3.22134e-27	3.22134e-27	1.65928e-14	1.70383e-14	1.65928e-14	1.65928e-14
-60	8.75651e-27	8.75651e-27	3.42488e-14	1.52399e-14	3.42488e-14	5.63713e-14
-59	2.38027e-26	2.38027e-26	3.36387e-14	8.31925e-15	3.36387e-14	1.44683e-13
-58	6.47023e-26	6.47023e-26	4.41774e-14	1.8629e-14	4.41774e-14	5.02096e-14
-57	1.75879e-25	1.75879e-25	3.14596e-14	1.0443e-14	3.14596e-14	1.25186e-13
-56	4.78089e-25	4.78089e-25	3.2463e-14	7.10728e-15	3.2463e-14	5.05193e-14
-55	1.29958e-24	1.29958e-24	1.20131e-14	2.37436e-14	1.20131e-14	1.08683e-13
-54	3.53263e-24	3.53263e-24	1.51819e-14	1.76775e-14	1.51819e-14	1.51819e-14
-53	9.60268e-24	9.60268e-24	4.51399e-14	5.04954e-15	4.51399e-14	1.31594e-13
-52	2.61028e-23	2.61028e-23	1.55365e-14	1.72252e-14	1.55365e-14	1.13596e-13
-51	7.09547e-23	7.09547e-23	5.94749e-14	1.30878e-14	5.94749e-14	5.94749e-14
-50	1.92875e-22	1.92875e-22	5.36324e-14	2.35251e-14	5.36324e-14	5.36324e-14
-49	5.24289e-22	5.24289e-22	6.11638e-14	2.22414e-14	6.11638e-14	6.11638e-14
-48	1.42516e-21	1.42516e-21	5.3052e-14	7.12639e-15	5.3052e-14	2.78457e-14
-47	3.874e-21	3.874e-21	1.45647e-14	9.70982e-15	1.45647e-14	1.45647e-14
-46	1.05306e-20	1.05306e-20	1.02875e-14	6.71544e-15	1.02875e-14	1.02875e-14
-45	2.86252e-20	2.86252e-20	2.96457e-14	2.71226e-14	2.96457e-14	1.09752e-13
-44	7.78113e-20	7.78113e-20	5.25965e-15	2.11933e-14	5.25965e-15	5.25965e-15
-43	2.11513e-19	2.11513e-19	3.41456e-14	6.37384e-15	3.41456e-14	3.41456e-14
-42	5.74952e-19	5.74952e-19	3.68469e-14	1.67486e-14	3.68469e-14	3.68469e-14
-41	1.56288e-18	1.56288e-18	3.40113e-14	3.38881e-14	3.40113e-14	1.56625e-13
-40	4.24835e-18	4.24835e-18	2.90135e-15	6.16536e-15	2.90135e-15	2.90135e-15
-39	1.15482e-17	1.15482e-17	7.13788e-14	1.37421e-14	7.13788e-14	7.44474e-14
-38	3.13913e-17	3.13913e-17	2.43446e-14	3.88728e-14	2.43446e-14	1.66486e-13
-37	8.53305e-17	8.53305e-17	5.07018e-14	3.32234e-15	5.07018e-14	6.18244e-14
-36	2.31952e-16	2.31952e-16	1.14782e-14	1.27536e-15	1.14782e-14	1.14782e-14
-35	6.30512e-16	6.30512e-16	2.45537e-14	5.63015e-15	2.45537e-14	2.45537e-14
-34	1.71391e-15	1.71391e-15	6.67392e-15	1.09314e-14	6.67392e-15	9.07883e-14
-33	4.65889e-15	4.65889e-15	1.64244e-14	8.4662e-15	1.64244e-14	1.41047e-13
-32	1.26642e-14	1.26642e-14	7.97322e-15	2.35459e-14	7.97322e-15	4.95835e-14
-31	3.44248e-14	3.44248e-14	1.9799e-14	5.49972e-15	1.9799e-14	1.9799e-14
-30	9.35762e-14	9.35762e-14	1.713e-14	7.68829e-15	1.713e-14	2.81904e-14
-29	2.54367e-13	2.54367e-13	2.20315e-14	9.32864e-15	2.20315e-14	2.52072e-14
-28	6.9144e-13	6.9144e-13	1.62098e-14	3.50483e-15	1.62098e-14	2.5264e-14
-27	1.87953e-12	1.87953e-12	7.52124e-15	8.8106e-15	7.52124e-15	7.52124e-15
-26	5.10909e-12	5.10909e-12	7.58924e-15	8.696e-15	7.58924e-15	5.67612e-14
-25	1.38879e-11	1.38879e-11	2.67559e-14	1.17493e-14	2.67559e-14	2.67559e-14
-24	3.77513e-11	3.77513e-11	2.65332e-14	3.59482e-15	2.65332e-14	1.38657e-14
-23	1.02619e-10	1.02619e-10	5.16389e-15	3.40061e-15	5.16389e-15	5.16389e-15
-22	2.78947e-10	2.78947e-10	2.5947e-15	1.05641e-14	2.5947e-15	2.5947e-15
-21	7.58256e-10	7.58256e-10	1.84089e-14	8.3181e-15	1.84089e-14	1.84089e-14
-20	2.06115e-09	2.06115e-09	1.40462e-15	3.00989e-15	1.40462e-15	1.40462e-15
-19	5.6028e-09	5.6028e-09	1.21062e-14	1.93405e-14	1.21062e-14	8.32673e-14
-18	1.523e-08	1.523e-08	5.86577e-15	6.51752e-16	5.86577e-15	5.86577e-15
-17	4.13994e-08	4.13994e-08	3.35673e-15	5.4347e-15	3.35673e-15	4.53957e-14
-16	1.12535e-07	1.12535e-07	3.99863e-15	1.17607e-14	3.99863e-15	2.4815e-14
-15	3.05902e-07	3.05902e-07	8.47996e-15	3.80733e-15	8.47996e-15	1.40179e-14
-14	8.31529e-07	8.31529e-07	8.14916e-15	1.78263e-15	8.14916e-15	1.26057e-14
-13	2.26033e-06	2.26033e-06	3.93476e-15	4.3095e-15	3.93476e-15	2.84801e-14
-12	6.14421e-06	6.14421e-06	1.32344e-14	1.79216e-15	1.32344e-14	6.89293e-15
-11	1.67017e-05	1.67017e-05	1.21717e-15	5.2744e-15	1.21717e-15	1.21717e-15
-10	4.53999e-05	4.53999e-05	7.46286e-16	1.49257e-15	7.46286e-16	7.46286e-16
-9	0.00012341	0.00012341	2.85525e-15	2.19635e-16	2.85525e-15	2.85525e-15
-8	0.000335463	0.000335463	1.93918e-15	5.81753e-15	1.93918e-15	1.22815e-14
-7	0.000911882	0.000911882	4.0425e-15	8.3228e-16	4.0425e-15	6.42045e-15
-6	0.00247875	0.00247875	6.64846e-15	8.74797e-16	6.64846e-15	3.49919e-15
-5	0.00673795	0.00673795	3.86184e-16	7.72367e-16	3.86184e-16	3.86184e-16
-4	0.0183156	0.0183156	1.13655e-15	3.03081e-15	1.13655e-15	6.25104e-15
-3	0.0497871	0.0497871	3.34491e-15	4.18114e-16	3.34491e-15	1.81183e-15
-2	0.135335	0.135335	4.10175e-16	1.43561e-15	4.10175e-16	3.07631e-15
-1	0.367879	0.367879	1.50895e-16	7.54475e-16	1.50895e-16	1.50895e-15
0	1	1	0	0	0	0
1	2.71828	2.71828	1.63371e-16	1.63371e-16	1.63371e-16	1.47034e-15
2	7.38906	7.38906	4.80808e-16	4.80808e-16	4.80808e-16	3.12525e-15
3	20.0855	20.0855	3.3607e-15	3.3607e-15	3.3607e-15	1.76879e-15
4	54.5982	54.5982	9.10983e-16	9.10983e-16	9.10983e-16	6.1166e-15
5	148.413	148.413	3.83008e-16	3.83008e-16	3.83008e-16	3.83008e-16
6	403.429	403.429	6.62234e-15	6.62234e-15	6.62234e-15	3.52252e-15
7	1096.63	1096.63	3.93942e-15	3.93942e-15	3.93942e-15	6.42748e-15
8	2980.96	2980.96	1.98316e-15	1.98316e-15	1.98316e-15	1.23566e-14
9	8103.08	8103.08	2.91825e-15	2.91825e-15	2.91825e-15	2.91825e-15
10	22026.5	22026.5	8.2582e-16	8.2582e-16	8.2582e-16	8.2582e-16
11	59874.1	59874.1	1.33673e-15	1.33673e-15	1.33673e-15	1.33673e-15
12	162755	162755	1.32327e-14	1.32327e-14	1.32327e-14	6.97398e-15
13	442413	442413	3.81549e-15	3.81549e-15	3.81549e-15	2.84188e-14
14	1.2026e+06	1.2026e+06	8.13143e-15	8.13143e-15	8.13143e-15	1.25843e-14
15	3.26902e+06	3.26902e+06	8.54681e-15	8.54681e-15	8.54681e-15	1.41022e-14
16	8.88611e+06	8.88611e+06	3.98265e-15	3.98265e-15	3.98265e-15	2.47343e-14
17	2.4155e+07	2.4155e+07	3.39294e-15	3.39294e-15	3.39294e-15	4.54963e-14
18	6.566e+07	6.566e+07	5.78708e-15	5.78708e-15	5.78708e-15	5.78708e-15
19	1.78482e+08	1.78482e+08	1.20223e-14	1.20223e-14	1.20223e-14	8.33212e-14
20	4.85165e+08	4.85165e+08	1.47425e-15	1.47425e-15	1.47425e-15	1.47425e-15
21	1.31882e+09	1.31882e+09	1.84398e-14	1.84398e-14	1.84398e-14	1.84398e-14
22	3.58491e+09	3.58491e+09	2.52723e-15	2.52723e-15	2.52723e-15	2.52723e-15
23	9.7448e+09	9.7448e+09	5.08898e-15	5.08898e-15	5.08898e-15	5.08898e-15
24	2.64891e+10	2.64891e+10	2.64978e-14	2.64978e-14	2.64978e-14	1.3969e-14
25	7.20049e+10	7.20049e+10	2.6913e-14	2.6913e-14	2.6913e-14	2.6913e-14
26	1.9573e+11	1.9573e+11	7.79585e-15	7.79585e-15	7.79585e-15	5.69097e-14
27	5.32048e+11	5.32048e+11	7.45663e-15	7.45663e-15	7.45663e-15	7.45663e-15
28	1.44626e+12	1.44626e+12	1.62056e-14	1.62056e-14	1.62056e-14	2.53213e-14
29	3.93133e+12	3.93133e+12	2.2108e-14	2.2108e-14	2.2108e-14	2.50889e-14
30	1.06865e+13	1.06865e+13	1.718e-14	1.718e-14	1.718e-14	2.8146e-14
31	2.90488e+13	2.90488e+13	1.99018e-14	1.99018e-14	1.99018e-14	1.99018e-14
32	7.8963e+13	7.8963e+13	7.9151e-15	7.9151e-15	7.9151e-15	4.94694e-14
33	2.14644e+14	2.14644e+14	1.63061e-14	1.63061e-14	1.63061e-14	1.41077e-13
34	5.83462e+14	5.83462e+14	6.6414e-15	6.6414e-15	6.6414e-15	9.08371e-14
35	1.58601e+15	1.58601e+15	2.459e-14	2.459e-14	2.459e-14	2.459e-14
36	4.31123e+15	4.31123e+15	1.15976e-14	1.15976e-14	1.15976e-14	1.15976e-14
37	1.17191e+16	1.17191e+16	5.06863e-14	5.06863e-14	5.06863e-14	6.19499e-14
38	3.18559e+16	3.18559e+16	2.42341e-14	2.42341e-14	2.42341e-14	1.665e-13
39	8.65934e+16	8.65934e+16	7.13218e-14	7.13218e-14	7.13218e-14	7.44629e-14
40	2.35385e+17	2.35385e+17	2.99084e-15	2.99084e-15	2.99084e-15	2.99084e-15
41	6.39843e+17	6.39843e+17	3.40083e-14	3.40083e-14	3.40083e-14	1.56638e-13
42	1.73927e+18	1.73927e+18	3.67969e-14	3.67969e-14	3.67969e-14	3.67969e-14
43	4.72784e+18	4.72784e+18	3.42211e-14	3.42211e-14	3.42211e-14	3.42211e-14
44	1.28516e+19	1.28516e+19	5.2588e-15	5.2588e-15	5.2588e-15	5.2588e-15
45	3.49343e+19	3.49343e+19	2.96639e-14	2.96639e-14	2.96639e-14	1.09745e-13
46	9.49612e+19	9.49612e+19	1.0352e-14	1.0352e-14	1.0352e-14	1.0352e-14
47	2.58131e+20	2.58131e+20	1.45985e-14	1.45985e-14	1.45985e-14	1.45985e-14
48	7.01674e+20	7.01674e+20	5.30509e-14	5.30509e-14	5.30509e-14	2.78331e-14
49	1.90735e+21	1.90735e+21	6.11604e-14	6.11604e-14	6.11604e-14	6.11604e-14
50	5.18471e+21	5.18471e+21	5.35947e-14	5.35947e-14	5.35947e-14	5.35947e-14
51	1.40935e+22	1.40935e+22	5.95212e-14	5.95212e-14	5.95212e-14	5.95212e-14
52	3.83101e+22	3.83101e+22	1.55466e-14	1.55466e-14	1.55466e-14	1.13643e-13
53	1.04138e+23	1.04138e+23	4.51097e-14	4.51097e-14	4.51097e-14	1.31624e-13
54	2.83075e+23	2.83075e+23	1.5054e-14	1.5054e-14	1.5054e-14	1.5054e-14
55	7.69479e+23	7.69479e+23	1.1861e-14	1.1861e-14	1.1861e-14	1.08668e-13
56	2.09166e+24	2.09166e+24	3.2469e-14	3.2469e-14	3.2469e-14	5.05644e-14
57	5.68572e+24	5.68572e+24	3.15378e-14	3.15378e-14	3.15378e-14	1.25207e-13
58	1.54554e+25	1.54554e+25	4.41852e-14	4.41852e-14	4.41852e-14	5.016e-14
59	4.20121e+25	4.20121e+25	3.37364e-14	3.37364e-14	3.37364e-14	1.44556e-13
60	1.14201e+26	1.14201e+26	3.41489e-14	3.41489e-14	3.41489e-14	5.64134e-14
61	3.1043e+26	3.1043e+26	1.66027e-14	1.66027e-14	1.66027e-14	1.66027e-14
62	8.43836e+26	8.43836e+26	3.97413e-14	3.97413e-14	3.97413e-14	3.97413e-14
63	2.29378e+27	2.29378e+27	6.17156e-14	6.17156e-14	6.17156e-14	6.17156e-14
64	6.23515e+27	6.23515e+27	1.6047e-14	1.6047e-14	1.6047e-14	9.91036e-14
65	1.69489e+28	1.69489e+28	1.58288e-14	1.58288e-14	1.58288e-14	1.58418e-13
66	4.60719e+28	4.60719e+28	3.24566e-14	3.24566e-14	3.24566e-14	2.82181e-13
67	1.25236e+29	1.25236e+29	1.19823e-13	1.19823e-13	1.19823e-13	1.19823e-13
68	3.40428e+29	3.40428e+29	1.3436e-14	1.3436e-14	1.3436e-14	1.81695e-13
69	9.25378e+29	9.25378e+29	1.14521e-13	1.14521e-13	1.14521e-13	1.55432e-13
70	2.51544e+30	2.51544e+30	4.91236e-14	4.91236e-14	4.91236e-14	4.91236e-14
71	6.83767e+30	6.83767e+30	7.08044e-15	7.08044e-15	7.08044e-15	7.08044e-15
72	1.85867e+31	1.85867e+31	2.3261e-14	2.3261e-14	2.3261e-14	2.3261e-14
73	5.05239e+31	5.05239e+31	8.77117e-14	8.77117e-14	8.77117e-14	3.89533e-13
74	1.37338e+32	1.37338e+32	1.01524e-13	1.01524e-13	1.01524e-13	1.23691e-13
75	3.73324e+32	3.73324e+32	1.81435e-14	1.81435e-14	1.81435e-14	1.77575e-13
76	1.0148e+33	1.0148e+33	4.85686e-14	4.85686e-14	4.85686e-14	3.33021e-13
77	2.75851e+33	2.75851e+33	8.52619e-14	8.52619e-14	8.52619e-14	9.11132e-14
78	7.49842e+33	7.49842e+33	1.42839e-13	1.42839e-13	1.42839e-13	1.48835e-13
79	2.03828e+34	2.03828e+34	1.1505e-13	1.1505e-13	1.1505e-13	1.03285e-13
80	5.54062e+34	5.54062e+34	5.82639e-15	5.82639e-15	5.82639e-15	5.82639e-15
81	1.5061e+35	1.5061e+35	6.77317e-14	6.77317e-14	6.77317e-14	6.77317e-14
82	4.094e+35	4.094e+35	6.81277e-14	6.81277e-14	6.81277e-14	3.13243e-13
83	1.11286e+36	1.11286e+36	7.66471e-14	7.66471e-14	7.66471e-14	7.66471e-14
84	3.02508e+36	3.02508e+36	7.33704e-14	7.33704e-14	7.33704e-14	7.33704e-14
85	8.22301e+36	8.22301e+36	1.06817e-13	1.06817e-13	1.06817e-13	9.56187e-14
86	2.23525e+37	2.23525e+37	6.84509e-14	6.84509e-14	6.84509e-14	6.84509e-14
87	6.07603e+37	6.07603e+37	8.00529e-14	8.00529e-14	8.00529e-14	8.00529e-14
88	1.65164e+38	1.65164e+38	1.05219e-14	1.05219e-14	1.05219e-14	1.05219e-14
89	4.48961e+38	4.48961e+38	2.07003e-14	2.07003e-14	2.07003e-14	1.74858e-13
90	1.2204e+39	1.2204e+39	5.94357e-14	5.94357e-14	5.94357e-14	2.19417e-13
91	3.3174e+39	3.3174e+39	1.27547e-14	1.27547e-14	1.27547e-14	1.27547e-14
92	9.01763e+39	9.01763e+39	2.06456e-14	2.06456e-14	2.06456e-14	2.06456e-14
93	2.45125e+40	2.45125e+40	9.01548e-14	9.01548e-14	9.01548e-14	1.08699e-13
94	6.66318e+40	6.66318e+40	2.93197e-14	2.93197e-14	2.93197e-14	2.93197e-14
95	1.81124e+41	1.81124e+41	3.03293e-14	3.03293e-14	3.03293e-14	3.03293e-14
96	4.92346e+41	4.92346e+41	1.06232e-13	1.06232e-13	1.06232e-13	5.56305e-14
97	1.33833e+42	1.33833e+42	7.01833e-14	7.01833e-14	7.01833e-14	7.01833e-14
98	3.63797e+42	3.63797e+42	1.22332e-13	1.22332e-13	1.22332e-13	1.22332e-13
99	9.88903e+42	9.88903e+42	1.0265e-13	1.0265e-13	1.0265e-13	7.73632e-14
