0.0000000000 	 1.0000000000 	 0.0000000000 	 0.0000000000
0.0200000000 	 0.9999000025 	 0.0099995000 	 0.0000499983
0.0400000000 	 0.9996000400 	 0.0199960003 	 0.0001999733
0.0600000000 	 0.9991002025 	 0.0299865020 	 0.0004498650
0.0800000000 	 0.9984006399 	 0.0399680085 	 0.0007995734
0.1000000000 	 0.9975015621 	 0.0499375260 	 0.0012489587
0.1200000000 	 0.9964032387 	 0.0598920648 	 0.0017978410
0.1400000000 	 0.9951059992 	 0.0698286400 	 0.0024460008
0.1600000000 	 0.9936102327 	 0.0797442729 	 0.0031931788
0.1800000000 	 0.9919163877 	 0.0896359917 	 0.0040390761
0.2000000000 	 0.9900249722 	 0.0995008326 	 0.0049833542
0.2200000000 	 0.9879365533 	 0.1093358407 	 0.0060256352
0.2400000000 	 0.9856517571 	 0.1191380711 	 0.0071655021
0.2600000000 	 0.9831712686 	 0.1289045898 	 0.0084024988
0.2800000000 	 0.9804958311 	 0.1386324746 	 0.0097361300
0.3000000000 	 0.9776262465 	 0.1483188163 	 0.0111658619
0.3200000000 	 0.9745633747 	 0.1579607195 	 0.0126911223
0.3400000000 	 0.9713081332 	 0.1675553037 	 0.0143113002
0.3600000000 	 0.9678614971 	 0.1770997040 	 0.0160257471
0.3800000000 	 0.9642244986 	 0.1865910722 	 0.0178337761
0.4000000000 	 0.9603982267 	 0.1960265780 	 0.0197346631
0.4200000000 	 0.9563838267 	 0.2054034094 	 0.0217276466
0.4400000000 	 0.9521825001 	 0.2147187741 	 0.0238119278
0.4600000000 	 0.9477955040 	 0.2239699004 	 0.0259866716
0.4800000000 	 0.9432241507 	 0.2331540376 	 0.0282510061
0.5000000000 	 0.9384698072 	 0.2422684577 	 0.0306040235
0.5200000000 	 0.9335338952 	 0.2513104556 	 0.0330447802
0.5400000000 	 0.9284178897 	 0.2602773505 	 0.0355722972
0.5600000000 	 0.9231233195 	 0.2691664864 	 0.0381855604
0.5800000000 	 0.9176517662 	 0.2779752334 	 0.0408835213
0.6000000000 	 0.9120048635 	 0.2867009881 	 0.0436650967
0.6200000000 	 0.9061842971 	 0.2953411748 	 0.0465291700
0.6400000000 	 0.9001918039 	 0.3038932463 	 0.0494745909
0.6600000000 	 0.8940291715 	 0.3123546847 	 0.0525001761
0.6800000000 	 0.8876982374 	 0.3207230021 	 0.0556047099
0.7000000000 	 0.8812008886 	 0.3289957415 	 0.0587869444
0.7200000000 	 0.8745390611 	 0.3371704780 	 0.0620455999
0.7400000000 	 0.8677147388 	 0.3452448187 	 0.0653793659
0.7600000000 	 0.8607299534 	 0.3532164046 	 0.0687869009
0.7800000000 	 0.8535867832 	 0.3610829105 	 0.0722668335
0.8000000000 	 0.8462873528 	 0.3688420461 	 0.0758177625
0.8200000000 	 0.8388338322 	 0.3764915568 	 0.0794382576
0.8400000000 	 0.8312284361 	 0.3840292243 	 0.0831268598
0.8600000000 	 0.8234734234 	 0.3914528675 	 0.0868820825
0.8800000000 	 0.8155710959 	 0.3987603430 	 0.0907024110
0.9000000000 	 0.8075237981 	 0.4059495461 	 0.0945863043
0.9200000000 	 0.7993339163 	 0.4130184110 	 0.0985321945
0.9400000000 	 0.7910038775 	 0.4199649120 	 0.1025384884
0.9600000000 	 0.7825361488 	 0.4267870638 	 0.1066035675
0.9800000000 	 0.7739332369 	 0.4334829225 	 0.1107257887
1.0000000000 	 0.7651976866 	 0.4400505857 	 0.1149034849
1.0200000000 	 0.7563320805 	 0.4464881937 	 0.1191349661
1.0400000000 	 0.7473390380 	 0.4527939297 	 0.1234185191
1.0600000000 	 0.7382212143 	 0.4589660204 	 0.1277524091
1.0800000000 	 0.7289812997 	 0.4650027369 	 0.1321348797
1.1000000000 	 0.7196220185 	 0.4709023949 	 0.1365641540
1.1200000000 	 0.7101461285 	 0.4766633554 	 0.1410384347
1.1400000000 	 0.7005564196 	 0.4822840254 	 0.1455559056
1.1600000000 	 0.6908557131 	 0.4877628579 	 0.1501147315
1.1800000000 	 0.6810468609 	 0.4930983528 	 0.1547130592
1.2000000000 	 0.6711327443 	 0.4982890576 	 0.1593490183
1.2200000000 	 0.6611162732 	 0.5033335670 	 0.1640207219
1.2400000000 	 0.6510003853 	 0.5082305244 	 0.1687262670
1.2600000000 	 0.6407880447 	 0.5129786215 	 0.1734637355
1.2800000000 	 0.6304822412 	 0.5175765991 	 0.1782311948
1.3000000000 	 0.6200859896 	 0.5220232474 	 0.1830266988
1.3200000000 	 0.6096023279 	 0.5263174066 	 0.1878482881
1.3400000000 	 0.5990343173 	 0.5304579667 	 0.1926939912
1.3600000000 	 0.5883850403 	 0.5344438684 	 0.1975618250
1.3800000000 	 0.5776576004 	 0.5382741033 	 0.2024497957
1.4000000000 	 0.5668551204 	 0.5419477139 	 0.2073558995
1.4200000000 	 0.5559807420 	 0.5454637943 	 0.2122781232
1.4400000000 	 0.5450376245 	 0.5488214902 	 0.2172144452
1.4600000000 	 0.5340289437 	 0.5520199991 	 0.2221628360
1.4800000000 	 0.5229578908 	 0.5550585710 	 0.2271212592
1.5000000000 	 0.5118276717 	 0.5579365079 	 0.2320876721
1.5200000000 	 0.5006415057 	 0.5606531647 	 0.2370600268
1.5400000000 	 0.4894026243 	 0.5632079488 	 0.2420362702
1.5600000000 	 0.4781142705 	 0.5656003207 	 0.2470143458
1.5800000000 	 0.4667796975 	 0.5678297940 	 0.2519921936
1.6000000000 	 0.4554021676 	 0.5698959353 	 0.2569677514
1.6200000000 	 0.4439849515 	 0.5717983645 	 0.2619389553
1.6400000000 	 0.4325313267 	 0.5735367552 	 0.2669037407
1.6600000000 	 0.4210445767 	 0.5751108341 	 0.2718600427
1.6800000000 	 0.4095279902 	 0.5765203816 	 0.2768057974
1.7000000000 	 0.3979848594 	 0.5777652315 	 0.2817389424
1.7200000000 	 0.3864184797 	 0.5788452713 	 0.2866574172
1.7400000000 	 0.3748321477 	 0.5797604420 	 0.2915591649
1.7600000000 	 0.3632291612 	 0.5805107381 	 0.2964421321
1.7800000000 	 0.3516128171 	 0.5810962075 	 0.3013042700
1.8000000000 	 0.3399864110 	 0.5815169517 	 0.3061435353
1.8200000000 	 0.3283532361 	 0.5817731255 	 0.3109578908
1.8400000000 	 0.3167165818 	 0.5818649368 	 0.3157453061
1.8600000000 	 0.3050797327 	 0.5817926469 	 0.3205037586
1.8800000000 	 0.2934459678 	 0.5815565699 	 0.3252312341
1.9000000000 	 0.2818185594 	 0.5811570727 	 0.3299257277
1.9200000000 	 0.2702007716 	 0.5805945752 	 0.3345852442
1.9400000000 	 0.2585958599 	 0.5798695494 	 0.3392077993
1.9600000000 	 0.2470070697 	 0.5789825199 	 0.3437914200
1.9800000000 	 0.2354376353 	 0.5779340632 	 0.3483341457
2.0000000000 	 0.2238907791 	 0.5767248078 	 0.3528340286
2.0200000000 	 0.2123697105 	 0.5753554334 	 0.3572891345
2.0400000000 	 0.2008776244 	 0.5738266715 	 0.3616975438
2.0600000000 	 0.1894177010 	 0.5721393043 	 0.3660573517
2.0800000000 	 0.1779931041 	 0.5702941646 	 0.3703666696
2.1000000000 	 0.1666069803 	 0.5682921358 	 0.3746236252
2.1200000000 	 0.1552624583 	 0.5661341511 	 0.3788263634
2.1400000000 	 0.1439626475 	 0.5638211935 	 0.3829730474
2.1600000000 	 0.1327106369 	 0.5613542953 	 0.3870618588
2.1800000000 	 0.1215094947 	 0.5587345376 	 0.3910909985
2.2000000000 	 0.1103622669 	 0.5559630498 	 0.3950586875
2.2200000000 	 0.0992719764 	 0.5530410097 	 0.3989631674
2.2400000000 	 0.0882416221 	 0.5499696423 	 0.4028027014
2.2600000000 	 0.0772741778 	 0.5467502200 	 0.4065755744
2.2800000000 	 0.0663725915 	 0.5433840617 	 0.4102800942
2.3000000000 	 0.0555397844 	 0.5398725326 	 0.4139145917
2.3200000000 	 0.0447786500 	 0.5362170434 	 0.4174774219
2.3400000000 	 0.0340920527 	 0.5324190499 	 0.4209669643
2.3600000000 	 0.0234828280 	 0.5284800527 	 0.4243816234
2.3800000000 	 0.0129537804 	 0.5244015961 	 0.4277198298
2.4000000000 	 0.0025076833 	 0.5201852682 	 0.4309800402
2.4200000000 	 -0.0078527221 	 0.5158326997 	 0.4341607383
2.4400000000 	 -0.0181247276 	 0.5113455637 	 0.4372604355
2.4600000000 	 -0.0283056589 	 0.5067255749 	 0.4402776710
2.4800000000 	 -0.0383928766 	 0.5019744891 	 0.4432110129
2.5000000000 	 -0.0483837765 	 0.4970941025 	 0.4460590584
2.5200000000 	 -0.0582757909 	 0.4920862509 	 0.4488204345
2.5400000000 	 -0.0680663892 	 0.4869528094 	 0.4514937982
2.5600000000 	 -0.0777530787 	 0.4816956913 	 0.4540778376
2.5800000000 	 -0.0873334054 	 0.4763168476 	 0.4565712718
2.6000000000 	 -0.0968049544 	 0.4708182665 	 0.4589728517
2.6200000000 	 -0.1061653513 	 0.4652019723 	 0.4612813606
2.6400000000 	 -0.1154122623 	 0.4594700248 	 0.4634956143
2.6600000000 	 -0.1245433952 	 0.4536245187 	 0.4656144619
2.6800000000 	 -0.1335565001 	 0.4476675828 	 0.4676367858
2.7000000000 	 -0.1424493700 	 0.4416013791 	 0.4695615027
2.7200000000 	 -0.1512198415 	 0.4354281022 	 0.4713875637
2.7400000000 	 -0.1598657951 	 0.4291499783 	 0.4731139545
2.7600000000 	 -0.1683851567 	 0.4227692647 	 0.4747396963
2.7800000000 	 -0.1767758970 	 0.4162882486 	 0.4762638457
2.8000000000 	 -0.1850360334 	 0.4097092469 	 0.4776854954
2.8200000000 	 -0.1931636293 	 0.4030346045 	 0.4790037743
2.8400000000 	 -0.2011567958 	 0.3962666942 	 0.4802178480
2.8600000000 	 -0.2090136913 	 0.3894079158 	 0.4813269191
2.8800000000 	 -0.2167325228 	 0.3824606948 	 0.4823302275
2.9000000000 	 -0.2243115458 	 0.3754274818 	 0.4832270505
2.9200000000 	 -0.2317490652 	 0.3683107518 	 0.4840167035
2.9400000000 	 -0.2390434357 	 0.3611130030 	 0.4846985398
2.9600000000 	 -0.2461930620 	 0.3538367562 	 0.4852719514
2.9800000000 	 -0.2531963996 	 0.3464845537 	 0.4857363685
3.0000000000 	 -0.2600519549 	 0.3390589585 	 0.4860912606
3.0200000000 	 -0.2667582859 	 0.3315625535 	 0.4863361359
3.0400000000 	 -0.2733140023 	 0.3239979404 	 0.4864705420
3.0600000000 	 -0.2797177662 	 0.3163677388 	 0.4864940661
3.0800000000 	 -0.2859682922 	 0.3086745854 	 0.4864063346
3.1000000000 	 -0.2920643477 	 0.3009211331 	 0.4862070142
3.1200000000 	 -0.2980047533 	 0.2931100499 	 0.4858958110
3.1400000000 	 -0.3037883833 	 0.2852440182 	 0.4854724713
3.1600000000 	 -0.3094141657 	 0.2773257335 	 0.4849367818
3.1800000000 	 -0.3148810824 	 0.2693579039 	 0.4842885691
3.2000000000 	 -0.3201881697 	 0.2613432488 	 0.4835277001
3.2200000000 	 -0.3253345183 	 0.2532844981 	 0.4826540824
3.2400000000 	 -0.3303192739 	 0.2451843914 	 0.4816676636
3.2600000000 	 -0.3351416366 	 0.2370456767 	 0.4805684322
