  -4.88899 -0.0924829 -0.0924829 -0.0924829
  -4.88799 -0.0918458 -0.0918458 -0.0918458
  -4.88699 -0.0912207 -0.0912207 -0.0912207
  -4.88599 -0.0906072 -0.0906072 -0.0906072
  -4.88499 -0.0900051 -0.0900051 -0.0900051
  -4.88399  -0.089414  -0.089414  -0.089414
  -4.88299 -0.0888337 -0.0888337 -0.0888337
  -4.88199 -0.0882638 -0.0882638 -0.0882638
  -4.88099 -0.0877042 -0.0877042 -0.0877042
  -4.87999 -0.0871546 -0.0871546 -0.0871546
  -4.87899 -0.0866147 -0.0866147 -0.0866148
  -4.87799 -0.0860844 -0.0860844 -0.0860844
  -4.87699 -0.0855633 -0.0855633 -0.0855633
  -4.87599 -0.0850512 -0.0850512 -0.0850512
  -4.87499  -0.084548  -0.084548  -0.084548
  -4.87399 -0.0840534 -0.0840534 -0.0840534
  -4.87299 -0.0835672 -0.0835672 -0.0835672
  -4.87199 -0.0830892 -0.0830892 -0.0830892
  -4.87099 -0.0826193 -0.0826193 -0.0826193
  -4.86999 -0.0821573 -0.0821573 -0.0821573
  -4.86899 -0.0817029 -0.0817029 -0.0817029
  -4.86799  -0.081256  -0.081256  -0.081256
  -4.86699 -0.0808165 -0.0808165 -0.0808165
  -4.86599 -0.0803842 -0.0803842 -0.0803842
  -4.86499 -0.0799588 -0.0799588 -0.0799588
  -4.86399 -0.0795404 -0.0795404 -0.0795404
  -4.86299 -0.0791287 -0.0791287 -0.0791287
  -4.86199 -0.0787235 -0.0787235 -0.0787235
  -4.86099 -0.0783248 -0.0783248 -0.0783248
  -4.85999 -0.0779324 -0.0779324 -0.0779324
  -4.85899 -0.0775462 -0.0775462 -0.0775462
  -4.85799  -0.077166  -0.077166  -0.077166
  -4.85699 -0.0767917 -0.0767917 -0.0767917
  -4.85599 -0.0764233 -0.0764233 -0.0764233
  -4.85499 -0.0760605 -0.0760605 -0.0760605
  -4.85399 -0.0757033 -0.0757033 -0.0757033
  -4.85299 -0.0753515 -0.0753515 -0.0753515
  -4.85199 -0.0750051 -0.0750051 -0.0750051
  -4.85099 -0.0746639 -0.0746639 -0.0746639
  -4.84999 -0.0743279 -0.0743279 -0.0743279
  -4.84899 -0.0739969 -0.0739969 -0.0739969
  -4.84799 -0.0736709 -0.0736709 -0.0736709
  -4.84699 -0.0733497 -0.0733497 -0.0733497
  -4.84599 -0.0730333 -0.0730333 -0.0730333
  -4.84499 -0.0727215 -0.0727215 -0.0727215
  -4.84399 -0.0724143 -0.0724143 -0.0724143
  -4.84299 -0.0721116 -0.0721116 -0.0721116
  -4.84199 -0.0718134 -0.0718134 -0.0718134
  -4.84099 -0.0715194 -0.0715194 -0.0715194
  -4.83999 -0.0712298 -0.0712298 -0.0712298
  -4.83899 -0.0709442 -0.0709442 -0.0709442
  -4.83799 -0.0706628 -0.0706628 -0.0706628
  -4.83699 -0.0703855 -0.0703855 -0.0703855
  -4.83599  -0.070112  -0.070112  -0.070112
  -4.83499 -0.0698425 -0.0698425 -0.0698425
  -4.83399 -0.0695768 -0.0695768 -0.0695768
  -4.83299 -0.0693148 -0.0693148 -0.0693148
  -4.83199 -0.0690566 -0.0690566 -0.0690566
  -4.83099 -0.0688019 -0.0688019 -0.0688019
  -4.82999 -0.0685508 -0.0685508 -0.0685508
  -4.82899 -0.0683033 -0.0683033 -0.0683033
  -4.82799 -0.0680591 -0.0680591 -0.0680591
  -4.82699 -0.0678184 -0.0678184 -0.0678184
  -4.82599  -0.067581  -0.067581  -0.067581
  -4.82499 -0.0673469 -0.0673469 -0.0673469
  -4.82399  -0.067116  -0.067116  -0.067116
  -4.82299 -0.0668882 -0.0668882 -0.0668882
  -4.82199 -0.0666636 -0.0666636 -0.0666636
  -4.82099 -0.0664421 -0.0664421 -0.0664421
  -4.81999 -0.0662236 -0.0662236 -0.0662236
  -4.81899  -0.066008  -0.066008  -0.066008
  -4.81799 -0.0657954 -0.0657954 -0.0657954
  -4.81699 -0.0655857 -0.0655857 -0.0655857
  -4.81599 -0.0653788 -0.0653788 -0.0653788
  -4.81499 -0.0651747 -0.0651747 -0.0651747
  -4.81399 -0.0649734 -0.0649734 -0.0649734
  -4.81299 -0.0647747 -0.0647747 -0.0647747
  -4.81199 -0.0645788 -0.0645788 -0.0645788
  -4.81099 -0.0643854 -0.0643854 -0.0643854
  -4.80999 -0.0641947 -0.0641947 -0.0641947
  -4.80899 -0.0640065 -0.0640065 -0.0640065
  -4.80799 -0.0638208 -0.0638208 -0.0638208
  -4.80699 -0.0636376 -0.0636376 -0.0636376
  -4.80599 -0.0634569 -0.0634569 -0.0634569
  -4.80499 -0.0632785 -0.0632785 -0.0632785
  -4.80399 -0.0631025 -0.0631025 -0.0631025
  -4.80299 -0.0629289 -0.0629289 -0.0629289
  -4.80199 -0.0627576 -0.0627576 -0.0627576
  -4.80099 -0.0625885 -0.0625885 -0.0625885
  -4.79999 -0.0624217 -0.0624217 -0.0624217
  -4.79899 -0.0622571 -0.0622571 -0.0622571
  -4.79799 -0.0620947 -0.0620947 -0.0620947
  -4.79699 -0.0619344 -0.0619344 -0.0619344
  -4.79599 -0.0617763 -0.0617763 -0.0617763
  -4.79499 -0.0616202 -0.0616202 -0.0616202
  -4.79399 -0.0614662 -0.0614662 -0.0614662
  -4.79299 -0.0613143 -0.0613143 -0.0613143
  -4.79199 -0.0611643 -0.0611643 -0.0611643
  -4.79099 -0.0610164 -0.0610164 -0.0610164
  -4.78999 -0.0608704 -0.0608704 -0.0608704
  -4.78899 -0.0607263 -0.0607263 -0.0607263
  -4.78799 -0.0605841 -0.0605841 -0.0605841
  -4.78699 -0.0604439 -0.0604439 -0.0604439
  -4.78599 -0.0603055 -0.0603055 -0.0603055
  -4.78499 -0.0601689 -0.0601689 -0.0601689
  -4.78399 -0.0600341 -0.0600341 -0.0600341
  -4.78299 -0.0599012 -0.0599012 -0.0599012
  -4.78199   -0.05977   -0.05977   -0.05977
  -4.78099 -0.0596405 -0.0596405 -0.0596405
  -4.77999 -0.0595128 -0.0595128 -0.0595128
  -4.77899 -0.0593867 -0.0593867 -0.0593867
  -4.77799 -0.0592624 -0.0592624 -0.0592624
  -4.77699 -0.0591397 -0.0591397 -0.0591397
  -4.77599 -0.0590187 -0.0590187 -0.0590187
  -4.77499 -0.0588993 -0.0588993 -0.0588993
  -4.77399 -0.0587815 -0.0587815 -0.0587815
  -4.77299 -0.0586653 -0.0586653 -0.0586653
  -4.77199 -0.0585506 -0.0585506 -0.0585506
  -4.77099 -0.0584375 -0.0584375 -0.0584375
  -4.76999  -0.058326  -0.058326  -0.058326
  -4.76899 -0.0582159 -0.0582159 -0.0582159
  -4.76799 -0.0581074 -0.0581074 -0.0581074
  -4.76699 -0.0580003 -0.0580003 -0.0580003
  -4.76599 -0.0578947 -0.0578947 -0.0578947
  -4.76499 -0.0577906 -0.0577906 -0.0577906
  -4.76399 -0.0576878 -0.0576878 -0.0576878
  -4.76299 -0.0575865 -0.0575865 -0.0575865
  -4.76199 -0.0574866 -0.0574866 -0.0574866
  -4.76099 -0.0573881 -0.0573881 -0.0573881
  -4.75999  -0.057291  -0.057291  -0.057291
  -4.75899 -0.0571952 -0.0571952 -0.0571952
  -4.75799 -0.0571008 -0.0571008 -0.0571008
  -4.75699 -0.0570077 -0.0570077 -0.0570077
  -4.75599 -0.0569159 -0.0569159 -0.0569159
  -4.75499 -0.0568254 -0.0568254 -0.0568254
  -4.75399 -0.0567362 -0.0567362 -0.0567362
  -4.75299 -0.0566483 -0.0566483 -0.0566483
  -4.75199 -0.0565616 -0.0565616 -0.0565616
  -4.75099 -0.0564762 -0.0564762 -0.0564762
  -4.74999  -0.056392  -0.056392  -0.056392
  -4.74899 -0.0563091 -0.0563091 -0.0563091
  -4.74799 -0.0562274 -0.0562274 -0.0562274
  -4.74699 -0.0561468 -0.0561468 -0.0561468
  -4.74599 -0.0560675 -0.0560675 -0.0560675
  -4.74499 -0.0559893 -0.0559893 -0.0559893
  -4.74399 -0.0559124 -0.0559124 -0.0559124
  -4.74299 -0.0558365 -0.0558365 -0.0558365
  -4.74199 -0.0557618 -0.0557618 -0.0557618
  -4.74099 -0.0556883 -0.0556883 -0.0556883
  -4.73999 -0.0556159 -0.0556159 -0.0556159
  -4.73899 -0.0555446 -0.0555446 -0.0555446
  -4.73799 -0.0554744 -0.0554744 -0.0554744
  -4.73699 -0.0554053 -0.0554053 -0.0554053
  -4.73599 -0.0553372 -0.0553372 -0.0553372
  -4.73499 -0.0552703 -0.0552703 -0.0552703
  -4.73399 -0.0552044 -0.0552044 -0.0552044
  -4.73299 -0.0551396 -0.0551396 -0.0551396
  -4.73199 -0.0550758 -0.0550758 -0.0550758
  -4.73099 -0.0550131 -0.0550131 -0.0550131
  -4.72999 -0.0549514 -0.0549514 -0.0549514
  -4.72899 -0.0548907 -0.0548907 -0.0548907
  -4.72799  -0.054831  -0.054831  -0.054831
  -4.72699 -0.0547723 -0.0547723 -0.0547723
  -4.72599 -0.0547147 -0.0547147 -0.0547147
  -4.72499  -0.054658  -0.054658  -0.054658
  -4.72399 -0.0546023 -0.0546023 -0.0546023
  -4.72299 -0.0545476 -0.0545476 -0.0545476
  -4.72199 -0.0544938 -0.0544938 -0.0544938
  -4.72099  -0.054441  -0.054441  -0.054441
  -4.71999 -0.0543891 -0.0543891 -0.0543891
  -4.71899 -0.0543382 -0.0543382 -0.0543382
  -4.71799 -0.0542882 -0.0542882 -0.0542882
  -4.71699 -0.0542392 -0.0542392 -0.0542392
  -4.71599 -0.0541911 -0.0541911 -0.0541911
  -4.71499 -0.0541438 -0.0541438 -0.0541438
  -4.71399 -0.0540975 -0.0540975 -0.0540975
  -4.71299 -0.0540521 -0.0540521 -0.0540521
  -4.71199 -0.0540076 -0.0540076 -0.0540076
  -4.71099  -0.053964  -0.053964  -0.053964
  -4.70999 -0.0539212 -0.0539212 -0.0539212
  -4.70899 -0.0538794 -0.0538794 -0.0538794
  -4.70799 -0.0538384 -0.0538384 -0.0538384
  -4.70699 -0.0537982 -0.0537982 -0.0537982
  -4.70599 -0.0537589 -0.0537589 -0.0537589
  -4.70499 -0.0537205 -0.0537205 -0.0537205
  -4.70399 -0.0536829 -0.0536829 -0.0536829
  -4.70299 -0.0536462 -0.0536462 -0.0536462
  -4.70199 -0.0536103 -0.0536103 -0.0536103
  -4.70099 -0.0535752 -0.0535752 -0.0535752
  -4.69999 -0.0535409 -0.0535409 -0.0535409
  -4.69899 -0.0535075 -0.0535075 -0.0535075
  -4.69799 -0.0534749 -0.0534749 -0.0534749
  -4.69699 -0.0534431 -0.0534431 -0.0534431
  -4.69599  -0.053412  -0.053412  -0.053412
  -4.69499 -0.0533818 -0.0533818 -0.0533818
  -4.69399 -0.0533524 -0.0533524 -0.0533524
  -4.69299 -0.0533238 -0.0533238 -0.0533238
  -4.69199 -0.0532959 -0.0532959 -0.0532959
  -4.69099 -0.0532689 -0.0532689 -0.0532689
  -4.68999 -0.0532426 -0.0532426 -0.0532426
  -4.68899  -0.053217  -0.053217  -0.053217
  -4.68799 -0.0531923 -0.0531923 -0.0531923
  -4.68699 -0.0531683 -0.0531683 -0.0531683
  -4.68599  -0.053145  -0.053145  -0.053145
  -4.68499 -0.0531226 -0.0531226 -0.0531226
  -4.68399 -0.0531008 -0.0531008 -0.0531008
  -4.68299 -0.0530798 -0.0530798 -0.0530798
  -4.68199 -0.0530596 -0.0530596 -0.0530596
  -4.68099 -0.0530401 -0.0530401 -0.0530401
  -4.67999 -0.0530213 -0.0530213 -0.0530213
  -4.67899 -0.0530033 -0.0530033 -0.0530033
  -4.67799 -0.0529859 -0.0529859 -0.0529859
  -4.67699 -0.0529693 -0.0529693 -0.0529693
  -4.67599 -0.0529535 -0.0529535 -0.0529535
  -4.67499 -0.0529383 -0.0529383 -0.0529383
  -4.67399 -0.0529239 -0.0529239 -0.0529239
  -4.67299 -0.0529101 -0.0529101 -0.0529101
  -4.67199 -0.0528971 -0.0528971 -0.0528971
  -4.67099 -0.0528848 -0.0528848 -0.0528848
  -4.66999 -0.0528731 -0.0528731 -0.0528731
  -4.66899 -0.0528622 -0.0528622 -0.0528622
  -4.66799 -0.0528519 -0.0528519 -0.0528519
  -4.66699 -0.0528424 -0.0528424 -0.0528424
  -4.66599 -0.0528335 -0.0528335 -0.0528335
  -4.66499 -0.0528254 -0.0528254 -0.0528254
  -4.66399 -0.0528179 -0.0528179 -0.0528179
  -4.66299  -0.052811  -0.052811  -0.052811
  -4.66199 -0.0528049 -0.0528049 -0.0528049
  -4.66099 -0.0527994 -0.0527994 -0.0527994
  -4.65999 -0.0527946 -0.0527946 -0.0527946
  -4.65899 -0.0527905 -0.0527905 -0.0527905
  -4.65799 -0.0527871 -0.0527871 -0.0527871
  -4.65699 -0.0527843 -0.0527843 -0.0527843
  -4.65599 -0.0527821 -0.0527821 -0.0527821
  -4.65499 -0.0527806 -0.0527806 -0.0527806
  -4.65399 -0.0527798 -0.0527798 -0.0527798
  -4.65299 -0.0527797 -0.0527797 -0.0527797
  -4.65199 -0.0527801 -0.0527801 -0.0527801
  -4.65099 -0.0527813 -0.0527813 -0.0527813
  -4.64999 -0.0527831 -0.0527831 -0.0527831
  -4.64899 -0.0527855 -0.0527855 -0.0527855
  -4.64799 -0.0527886 -0.0527886 -0.0527886
  -4.64699 -0.0527923 -0.0527923 -0.0527923
  -4.64599 -0.0527967 -0.0527967 -0.0527967
  -4.64499 -0.0528017 -0.0528017 -0.0528017
  -4.64399 -0.0528073 -0.0528073 -0.0528073
  -4.64299 -0.0528136 -0.0528136 -0.0528136
  -4.64199 -0.0528205 -0.0528205 -0.0528205
  -4.64099  -0.052828  -0.052828  -0.052828
  -4.63999 -0.0528361 -0.0528361 -0.0528361
  -4.63899 -0.0528449 -0.0528449 -0.0528449
  -4.63799 -0.0528544 -0.0528544 -0.0528544
  -4.63699 -0.0528644 -0.0528644 -0.0528644
  -4.63599 -0.0528751 -0.0528751 -0.0528751
  -4.63499 -0.0528863 -0.0528863 -0.0528863
  -4.63399 -0.0528983 -0.0528983 -0.0528983
  -4.63299 -0.0529108 -0.0529108 -0.0529108
  -4.63199 -0.0529239 -0.0529239 -0.0529239
  -4.63099 -0.0529377 -0.0529377 -0.0529377
  -4.62999 -0.0529521 -0.0529521 -0.0529521
  -4.62899  -0.052967  -0.052967 -0.0529671
  -4.62799 -0.0529827 -0.0529827 -0.0529827
  -4.62699 -0.0529989 -0.0529989 -0.0529989
  -4.62599 -0.0530157 -0.0530157 -0.0530157
  -4.62499 -0.0530331 -0.0530331 -0.0530331
  -4.62399 -0.0530512 -0.0530512 -0.0530512
  -4.62299 -0.0530698 -0.0530698 -0.0530698
  -4.62199 -0.0530891 -0.0530891 -0.0530891
  -4.62099  -0.053109  -0.053109  -0.053109
  -4.61999 -0.0531294 -0.0531294 -0.0531294
  -4.61899 -0.0531505 -0.0531505 -0.0531505
  -4.61799 -0.0531722 -0.0531722 -0.0531722
  -4.61699 -0.0531945 -0.0531945 -0.0531945
  -4.61599 -0.0532174 -0.0532174 -0.0532174
  -4.61499 -0.0532408 -0.0532408 -0.0532408
  -4.61399 -0.0532649 -0.0532649 -0.0532649
  -4.61299 -0.0532896 -0.0532896 -0.0532896
  -4.61199 -0.0533149 -0.0533149 -0.0533149
  -4.61099 -0.0533408 -0.0533408 -0.0533408
  -4.60999 -0.0533673 -0.0533673 -0.0533673
  -4.60899 -0.0533943 -0.0533943 -0.0533943
  -4.60799  -0.053422  -0.053422  -0.053422
  -4.60699 -0.0534503 -0.0534503 -0.0534503
  -4.60599 -0.0534792 -0.0534792 -0.0534792
  -4.60499 -0.0535086 -0.0535086 -0.0535086
  -4.60399 -0.0535387 -0.0535387 -0.0535387
  -4.60299 -0.0535694 -0.0535694 -0.0535694
  -4.60199 -0.0536006 -0.0536006 -0.0536006
  -4.60099 -0.0536325 -0.0536325 -0.0536325
  -4.59999 -0.0536649 -0.0536649 -0.0536649
  -4.59899  -0.053698  -0.053698  -0.053698
  -4.59799 -0.0537316 -0.0537316 -0.0537316
  -4.59699 -0.0537658 -0.0537658 -0.0537658
  -4.59599 -0.0538007 -0.0538007 -0.0538007
  -4.59499 -0.0538361 -0.0538361 -0.0538361
  -4.59399 -0.0538721 -0.0538721 -0.0538721
  -4.59299 -0.0539087 -0.0539087 -0.0539087
  -4.59199 -0.0539459 -0.0539459 -0.0539459
  -4.59099 -0.0539837 -0.0539837 -0.0539837
  -4.58999 -0.0540221 -0.0540221 -0.0540221
  -4.58899 -0.0540611 -0.0540611 -0.0540611
  -4.58799 -0.0541007 -0.0541007 -0.0541007
  -4.58699 -0.0541409 -0.0541409 -0.0541409
  -4.58599 -0.0541817 -0.0541817 -0.0541817
  -4.58499  -0.054223  -0.054223  -0.054223
  -4.58399  -0.054265  -0.054265  -0.054265
  -4.58299 -0.0543076 -0.0543076 -0.0543076
  -4.58199 -0.0543507 -0.0543507 -0.0543507
  -4.58099 -0.0543945 -0.0543945 -0.0543945
  -4.57999 -0.0544389 -0.0544389 -0.0544389
  -4.57899 -0.0544838 -0.0544838 -0.0544838
  -4.57799 -0.0545294 -0.0545294 -0.0545294
  -4.57699 -0.0545755 -0.0545755 -0.0545755
  -4.57599 -0.0546223 -0.0546223 -0.0546223
  -4.57499 -0.0546697 -0.0546697 -0.0546697
  -4.57399 -0.0547176 -0.0547176 -0.0547176
  -4.57299 -0.0547662 -0.0547662 -0.0547662
  -4.57199 -0.0548154 -0.0548154 -0.0548154
  -4.57099 -0.0548651 -0.0548651 -0.0548651
  -4.56999 -0.0549155 -0.0549155 -0.0549155
  -4.56899 -0.0549665 -0.0549665 -0.0549665
  -4.56799 -0.0550181 -0.0550181 -0.0550181
  -4.56699 -0.0550703 -0.0550703 -0.0550703
  -4.56599 -0.0551231 -0.0551231 -0.0551231
  -4.56499 -0.0551765 -0.0551765 -0.0551765
  -4.56399 -0.0552305 -0.0552305 -0.0552305
  -4.56299 -0.0552851 -0.0552851 -0.0552851
  -4.56199 -0.0553404 -0.0553404 -0.0553404
  -4.56099 -0.0553962 -0.0553962 -0.0553962
  -4.55999 -0.0554527 -0.0554527 -0.0554527
  -4.55899 -0.0555098 -0.0555098 -0.0555098
  -4.55799 -0.0555674 -0.0555674 -0.0555674
  -4.55699 -0.0556258 -0.0556258 -0.0556258
  -4.55599 -0.0556847 -0.0556847 -0.0556847
  -4.55499 -0.0557442 -0.0557442 -0.0557442
  -4.55399 -0.0558044 -0.0558044 -0.0558044
  -4.55299 -0.0558652 -0.0558652 -0.0558652
  -4.55199 -0.0559266 -0.0559266 -0.0559266
  -4.55099 -0.0559886 -0.0559886 -0.0559886
  -4.54999 -0.0560513 -0.0560513 -0.0560513
  -4.54899 -0.0561146 -0.0561146 -0.0561146
  -4.54799 -0.0561785 -0.0561785 -0.0561785
  -4.54699 -0.0562431 -0.0562431 -0.0562431
  -4.54599 -0.0563082 -0.0563082 -0.0563082
  -4.54499  -0.056374  -0.056374 -0.0563741
  -4.54399 -0.0564405 -0.0564405 -0.0564405
  -4.54299 -0.0565076 -0.0565076 -0.0565076
  -4.54199 -0.0565753 -0.0565753 -0.0565753
  -4.54099 -0.0566436 -0.0566436 -0.0566436
  -4.53999 -0.0567126 -0.0567126 -0.0567126
  -4.53899 -0.0567823 -0.0567823 -0.0567823
  -4.53799 -0.0568526 -0.0568526 -0.0568526
  -4.53699 -0.0569235 -0.0569235 -0.0569235
  -4.53599 -0.0569951 -0.0569951 -0.0569951
  -4.53499 -0.0570673 -0.0570673 -0.0570673
  -4.53399 -0.0571402 -0.0571402 -0.0571402
  -4.53299 -0.0572137 -0.0572137 -0.0572137
  -4.53199 -0.0572879 -0.0572879 -0.0572879
  -4.53099 -0.0573627 -0.0573627 -0.0573627
  -4.52999 -0.0574382 -0.0574382 -0.0574382
  -4.52899 -0.0575144 -0.0575144 -0.0575144
  -4.52799 -0.0575912 -0.0575912 -0.0575912
  -4.52699 -0.0576687 -0.0576687 -0.0576687
  -4.52599 -0.0577468 -0.0577468 -0.0577468
  -4.52499 -0.0578257 -0.0578257 -0.0578257
  -4.52399 -0.0579052 -0.0579052 -0.0579052
  -4.52299 -0.0579853 -0.0579853 -0.0579853
  -4.52199 -0.0580662 -0.0580662 -0.0580662
  -4.52099 -0.0581477 -0.0581477 -0.0581477
  -4.51999 -0.0582299 -0.0582299 -0.0582299
  -4.51899 -0.0583128 -0.0583128 -0.0583128
  -4.51799 -0.0583963 -0.0583963 -0.0583963
  -4.51699 -0.0584806 -0.0584806 -0.0584806
  -4.51599 -0.0585655 -0.0585655 -0.0585655
  -4.51499 -0.0586512 -0.0586512 -0.0586512
  -4.51399 -0.0587375 -0.0587375 -0.0587375
  -4.51299 -0.0588245 -0.0588245 -0.0588245
  -4.51199 -0.0589123 -0.0589123 -0.0589123
  -4.51099 -0.0590007 -0.0590007 -0.0590007
  -4.50999 -0.0590898 -0.0590898 -0.0590898
  -4.50899 -0.0591797 -0.0591797 -0.0591797
  -4.50799 -0.0592702 -0.0592702 -0.0592702
  -4.50699 -0.0593615 -0.0593615 -0.0593615
  -4.50599 -0.0594535 -0.0594535 -0.0594535
  -4.50499 -0.0595462 -0.0595462 -0.0595462
  -4.50399 -0.0596396 -0.0596396 -0.0596396
  -4.50299 -0.0597338 -0.0597338 -0.0597338
  -4.50199 -0.0598286 -0.0598286 -0.0598286
  -4.50099 -0.0599242 -0.0599242 -0.0599242
  -4.49999 -0.0600206 -0.0600206 -0.0600206
  -4.49899 -0.0601176 -0.0601176 -0.0601176
  -4.49799 -0.0602155 -0.0602155 -0.0602155
  -4.49699  -0.060314  -0.060314  -0.060314
  -4.49599 -0.0604133 -0.0604133 -0.0604133
  -4.49499 -0.0605134 -0.0605134 -0.0605134
  -4.49399 -0.0606142 -0.0606142 -0.0606142
  -4.49299 -0.0607157 -0.0607157 -0.0607157
  -4.49199  -0.060818  -0.060818  -0.060818
  -4.49099 -0.0609211 -0.0609211 -0.0609211
  -4.48999 -0.0610249 -0.0610249  -0.061025
  -4.48899 -0.0611296 -0.0611296 -0.0611296
  -4.48799 -0.0612349 -0.0612349 -0.0612349
  -4.48699 -0.0613411 -0.0613411 -0.0613411
