   0.12901     1.9863     1.9863     1.9863
   0.13001    1.97819    1.97819    1.97819
   0.13101    1.97015    1.97015    1.97015
   0.13201    1.96217    1.96217    1.96217
   0.13301    1.95424    1.95424    1.95424
   0.13401    1.94637    1.94637    1.94637
   0.13501    1.93856    1.93856    1.93856
   0.13601    1.93081    1.93081    1.93081
   0.13701    1.92311    1.92311    1.92311
   0.13801    1.91547    1.91547    1.91547
   0.13901    1.90788    1.90788    1.90788
   0.14001    1.90034    1.90034    1.90034
   0.14101    1.89286    1.89286    1.89286
   0.14201    1.88543    1.88543    1.88543
   0.14301    1.87804    1.87804    1.87804
   0.14401    1.87071    1.87071    1.87071
   0.14501    1.86343    1.86343    1.86343
   0.14601     1.8562     1.8562     1.8562
   0.14701    1.84901    1.84901    1.84901
   0.14801    1.84188    1.84188    1.84188
   0.14901    1.83479    1.83479    1.83479
   0.15001    1.82774    1.82774    1.82774
   0.15101    1.82075    1.82075    1.82075
   0.15201    1.81379    1.81379    1.81379
   0.15301    1.80689    1.80689    1.80689
   0.15401    1.80002    1.80002    1.80002
   0.15501     1.7932     1.7932     1.7932
   0.15601    1.78642    1.78642    1.78642
   0.15701    1.77969    1.77969    1.77969
   0.15801      1.773      1.773      1.773
   0.15901    1.76634    1.76634    1.76634
   0.16001    1.75973    1.75973    1.75973
   0.16101    1.75316    1.75316    1.75316
   0.16201    1.74663    1.74663    1.74663
   0.16301    1.74014    1.74014    1.74014
   0.16401    1.73369    1.73369    1.73369
   0.16501    1.72728    1.72728    1.72728
   0.16601     1.7209     1.7209     1.7209
   0.16701    1.71456    1.71456    1.71456
   0.16801    1.70826    1.70826    1.70826
   0.16901      1.702      1.702      1.702
   0.17001    1.69577    1.69577    1.69577
   0.17101    1.68958    1.68958    1.68958
   0.17201    1.68342    1.68342    1.68342
   0.17301     1.6773     1.6773     1.6773
   0.17401    1.67121    1.67121    1.67121
   0.17501    1.66516    1.66516    1.66516
   0.17601    1.65914    1.65914    1.65914
   0.17701    1.65316    1.65316    1.65316
   0.17801    1.64721    1.64721    1.64721
   0.17901    1.64129    1.64129    1.64129
   0.18001     1.6354     1.6354     1.6354
   0.18101    1.62955    1.62955    1.62955
   0.18201    1.62373    1.62373    1.62373
   0.18301    1.61794    1.61794    1.61794
   0.18401    1.61218    1.61218    1.61218
   0.18501    1.60645    1.60645    1.60645
   0.18601    1.60075    1.60075    1.60075
   0.18701    1.59508    1.59508    1.59508
   0.18801    1.58944    1.58944    1.58944
   0.18901    1.58383    1.58383    1.58383
   0.19001    1.57826    1.57826    1.57826
   0.19101    1.57271    1.57271    1.57271
   0.19201    1.56718    1.56718    1.56718
   0.19301    1.56169    1.56169    1.56169
   0.19401    1.55623    1.55623    1.55623
   0.19501    1.55079    1.55079    1.55079
   0.19601    1.54538    1.54538    1.54538
   0.19701       1.54       1.54       1.54
   0.19801    1.53464    1.53464    1.53464
   0.19901    1.52931    1.52931    1.52931
   0.20001    1.52401    1.52401    1.52401
   0.20101    1.51874    1.51874    1.51874
   0.20201    1.51349    1.51349    1.51349
   0.20301    1.50826    1.50826    1.50826
   0.20401    1.50306    1.50306    1.50306
   0.20501    1.49789    1.49789    1.49789
   0.20601    1.49274    1.49274    1.49274
   0.20701    1.48762    1.48762    1.48762
   0.20801    1.48252    1.48252    1.48252
   0.20901    1.47745    1.47745    1.47745
   0.21001     1.4724     1.4724     1.4724
   0.21101    1.46737    1.46737    1.46737
   0.21201    1.46237    1.46237    1.46237
   0.21301    1.45739    1.45739    1.45739
   0.21401    1.45243    1.45243    1.45243
   0.21501     1.4475     1.4475     1.4475
   0.21601    1.44259    1.44259    1.44259
   0.21701     1.4377     1.4377     1.4377
   0.21801    1.43284    1.43284    1.43284
   0.21901      1.428      1.428      1.428
   0.22001    1.42318    1.42318    1.42318
   0.22101    1.41838    1.41838    1.41838
   0.22201     1.4136     1.4136     1.4136
   0.22301    1.40885    1.40885    1.40885
   0.22401    1.40411    1.40411    1.40411
   0.22501     1.3994     1.3994     1.3994
   0.22601    1.39471    1.39471    1.39471
   0.22701    1.39004    1.39004    1.39004
   0.22801    1.38539    1.38539    1.38539
   0.22901    1.38076    1.38076    1.38076
   0.23001    1.37615    1.37615    1.37615
   0.23101    1.37156    1.37156    1.37156
   0.23201    1.36699    1.36699    1.36699
   0.23301    1.36244    1.36244    1.36244
   0.23401    1.35791    1.35791    1.35791
   0.23501     1.3534     1.3534     1.3534
   0.23601    1.34891    1.34891    1.34891
   0.23701    1.34444    1.34444    1.34444
   0.23801    1.33998    1.33998    1.33998
   0.23901    1.33555    1.33555    1.33555
   0.24001    1.33114    1.33114    1.33114
   0.24101    1.32674    1.32674    1.32674
   0.24201    1.32236    1.32236    1.32236
   0.24301      1.318      1.318      1.318
   0.24401    1.31366    1.31366    1.31366
   0.24501    1.30933    1.30933    1.30933
   0.24601    1.30503    1.30503    1.30503
   0.24701    1.30074    1.30074    1.30074
   0.24801    1.29647    1.29647    1.29647
   0.24901    1.29222    1.29222    1.29222
   0.25001    1.28798    1.28798    1.28798
   0.25101    1.28376    1.28376    1.28376
   0.25201    1.27956    1.27956    1.27956
   0.25301    1.27538    1.27538    1.27538
   0.25401    1.27121    1.27121    1.27121
   0.25501    1.26706    1.26706    1.26706
   0.25601    1.26292    1.26292    1.26292
   0.25701     1.2588     1.2588     1.2588
   0.25801     1.2547     1.2547     1.2547
   0.25901    1.25062    1.25062    1.25062
   0.26001    1.24655    1.24655    1.24655
   0.26101    1.24249    1.24249    1.24249
   0.26201    1.23846    1.23846    1.23846
   0.26301    1.23443    1.23443    1.23443
   0.26401    1.23043    1.23043    1.23043
   0.26501    1.22644    1.22644    1.22644
   0.26601    1.22246    1.22246    1.22246
   0.26701     1.2185     1.2185     1.2185
   0.26801    1.21456    1.21456    1.21456
   0.26901    1.21063    1.21063    1.21063
   0.27001    1.20671    1.20671    1.20671
   0.27101    1.20281    1.20281    1.20281
   0.27201    1.19893    1.19893    1.19893
   0.27301    1.19506    1.19506    1.19506
   0.27401     1.1912     1.1912     1.1912
   0.27501    1.18736    1.18736    1.18736
   0.27601    1.18353    1.18353    1.18353
   0.27701    1.17972    1.17972    1.17972
   0.27801    1.17592    1.17592    1.17592
   0.27901    1.17214    1.17214    1.17214
   0.28001    1.16837    1.16837    1.16837
   0.28101    1.16461    1.16461    1.16461
   0.28201    1.16087    1.16087    1.16087
   0.28301    1.15714    1.15714    1.15714
   0.28401    1.15342    1.15342    1.15342
   0.28501    1.14972    1.14972    1.14972
   0.28601    1.14603    1.14603    1.14603
   0.28701    1.14236    1.14236    1.14236
   0.28801     1.1387     1.1387     1.1387
   0.28901    1.13505    1.13505    1.13505
   0.29001    1.13141    1.13141    1.13141
   0.29101    1.12779    1.12779    1.12779
   0.29201    1.12418    1.12418    1.12418
   0.29301    1.12058    1.12058    1.12058
   0.29401      1.117      1.117      1.117
   0.29501    1.11343    1.11343    1.11343
   0.29601    1.10987    1.10987    1.10987
   0.29701    1.10633    1.10633    1.10633
   0.29801    1.10279    1.10279    1.10279
   0.29901    1.09927    1.09927    1.09927
   0.30001    1.09576    1.09576    1.09576
   0.30101    1.09227    1.09227    1.09227
   0.30201    1.08878    1.08878    1.08878
   0.30301    1.08531    1.08531    1.08531
   0.30401    1.08185    1.08185    1.08185
   0.30501     1.0784     1.0784     1.0784
   0.30601    1.07497    1.07497    1.07497
   0.30701    1.07154    1.07154    1.07154
   0.30801    1.06813    1.06813    1.06813
   0.30901    1.06473    1.06473    1.06473
   0.31001    1.06134    1.06134    1.06134
   0.31101    1.05796    1.05796    1.05796
   0.31201    1.05459    1.05459    1.05459
   0.31301    1.05124    1.05124    1.05124
   0.31401     1.0479     1.0479     1.0479
   0.31501    1.04456    1.04456    1.04456
   0.31601    1.04124    1.04124    1.04124
   0.31701    1.03793    1.03793    1.03793
   0.31801    1.03463    1.03463    1.03463
   0.31901    1.03135    1.03135    1.03135
   0.32001    1.02807    1.02807    1.02807
   0.32101     1.0248     1.0248     1.0248
   0.32201    1.02155    1.02155    1.02155
   0.32301     1.0183     1.0183     1.0183
   0.32401    1.01507    1.01507    1.01507
   0.32501    1.01184    1.01184    1.01184
   0.32601    1.00863    1.00863    1.00863
   0.32701    1.00543    1.00543    1.00543
   0.32801    1.00224    1.00224    1.00224
   0.32901   0.999057   0.999057   0.999057
   0.33001   0.995886   0.995886   0.995886
   0.33101   0.992725   0.992725   0.992725
   0.33201   0.989574   0.989574   0.989574
   0.33301   0.986434   0.986434   0.986434
   0.33401   0.983304   0.983304   0.983304
   0.33501   0.980183   0.980183   0.980183
   0.33601   0.977073   0.977073   0.977073
   0.33701   0.973973   0.973973   0.973973
   0.33801   0.970883   0.970883   0.970883
   0.33901   0.967802   0.967802   0.967802
   0.34001   0.964731   0.964731   0.964731
   0.34101    0.96167    0.96167    0.96167
   0.34201   0.958619   0.958619   0.958619
   0.34301   0.955578   0.955578   0.955578
   0.34401   0.952545   0.952545   0.952545
   0.34501   0.949523   0.949523   0.949523
   0.34601    0.94651    0.94651    0.94651
   0.34701   0.943506   0.943506   0.943506
   0.34801   0.940512   0.940512   0.940512
   0.34901   0.937527   0.937527   0.937527
   0.35001   0.934552   0.934552   0.934552
   0.35101   0.931585   0.931585   0.931585
   0.35201   0.928628   0.928628   0.928628
   0.35301    0.92568    0.92568    0.92568
   0.35401   0.922741   0.922741   0.922741
   0.35501   0.919811   0.919811   0.919811
   0.35601    0.91689    0.91689    0.91689
   0.35701   0.913978   0.913978   0.913978
   0.35801   0.911075   0.911075   0.911075
   0.35901   0.908181   0.908181   0.908181
   0.36001   0.905296   0.905296   0.905296
   0.36101   0.902419   0.902419   0.902419
   0.36201   0.899552   0.899552   0.899552
   0.36301   0.896693   0.896693   0.896693
   0.36401   0.893842   0.893842   0.893842
   0.36501      0.891      0.891      0.891
   0.36601   0.888167   0.888167   0.888167
   0.36701   0.885342   0.885342   0.885342
   0.36801   0.882526   0.882526   0.882526
   0.36901   0.879718   0.879718   0.879718
   0.37001   0.876919   0.876919   0.876919
   0.37101   0.874128   0.874128   0.874128
   0.37201   0.871345   0.871345   0.871345
   0.37301   0.868571   0.868571   0.868571
   0.37401   0.865804   0.865804   0.865804
   0.37501   0.863046   0.863046   0.863046
   0.37601   0.860297   0.860297   0.860297
   0.37701   0.857555   0.857555   0.857555
   0.37801   0.854821   0.854821   0.854821
   0.37901   0.852096   0.852096   0.852096
   0.38001   0.849378   0.849378   0.849378
   0.38101   0.846668   0.846668   0.846668
   0.38201   0.843967   0.843967   0.843967
   0.38301   0.841273   0.841273   0.841273
   0.38401   0.838587   0.838587   0.838587
   0.38501   0.835909   0.835909   0.835909
   0.38601   0.833239   0.833239   0.833239
   0.38701   0.830576   0.830576   0.830576
   0.38801   0.827921   0.827921   0.827921
   0.38901   0.825274   0.825274   0.825274
   0.39001   0.822635   0.822635   0.822635
   0.39101   0.820003   0.820003   0.820003
   0.39201   0.817378   0.817378   0.817378
   0.39301   0.814761   0.814761   0.814761
   0.39401   0.812152   0.812152   0.812152
   0.39501    0.80955    0.80955    0.80955
   0.39601   0.806956   0.806956   0.806956
   0.39701   0.804369   0.804369   0.804369
   0.39801   0.801789   0.801789   0.801789
   0.39901   0.799217   0.799217   0.799217
   0.40001   0.796652   0.796652   0.796652
   0.40101   0.794095   0.794095   0.794095
   0.40201   0.791544   0.791544   0.791544
   0.40301   0.789001   0.789001   0.789001
   0.40401   0.786465   0.786465   0.786465
   0.40501   0.783936   0.783936   0.783936
   0.40601   0.781414   0.781414   0.781414
   0.40701   0.778899   0.778899   0.778899
   0.40801   0.776392   0.776392   0.776392
   0.40901   0.773891   0.773891   0.773891
   0.41001   0.771398   0.771398   0.771398
   0.41101   0.768911   0.768911   0.768911
   0.41201   0.766431   0.766431   0.766431
   0.41301   0.763958   0.763958   0.763958
   0.41401   0.761492   0.761492   0.761492
   0.41501   0.759033   0.759033   0.759033
   0.41601   0.756581   0.756581   0.756581
   0.41701   0.754136   0.754136   0.754136
   0.41801   0.751697   0.751697   0.751697
   0.41901   0.749265   0.749265   0.749265
   0.42001    0.74684    0.74684   0.746839
   0.42101   0.744421   0.744421   0.744421
   0.42201   0.742009   0.742009   0.742009
   0.42301   0.739604   0.739604   0.739604
   0.42401   0.737205   0.737205   0.737205
   0.42501   0.734813   0.734813   0.734813
   0.42601   0.732427   0.732427   0.732427
   0.42701   0.730048   0.730048   0.730048
   0.42801   0.727675   0.727675   0.727675
   0.42901   0.725309   0.725309   0.725309
   0.43001   0.722949   0.722949   0.722949
   0.43101   0.720596   0.720596   0.720596
   0.43201   0.718249   0.718249   0.718249
   0.43301   0.715908   0.715908   0.715908
   0.43401   0.713574   0.713574   0.713574
   0.43501   0.711246   0.711246   0.711246
   0.43601   0.708924   0.708924   0.708924
   0.43701   0.706608   0.706608   0.706608
   0.43801   0.704299   0.704299   0.704299
   0.43901   0.701996   0.701996   0.701996
   0.44001   0.699699   0.699699   0.699699
   0.44101   0.697409   0.697409   0.697408
   0.44201   0.695124   0.695124   0.695124
   0.44301   0.692845   0.692845   0.692845
   0.44401   0.690573   0.690573   0.690573
   0.44501   0.688307   0.688307   0.688307
   0.44601   0.686046   0.686046   0.686046
   0.44701   0.683792   0.683792   0.683792
   0.44801   0.681544   0.681544   0.681544
   0.44901   0.679301   0.679301   0.679301
   0.45001   0.677065   0.677065   0.677065
   0.45101   0.674834   0.674834   0.674834
   0.45201    0.67261    0.67261    0.67261
   0.45301   0.670391   0.670391   0.670391
   0.45401   0.668178   0.668178   0.668178
   0.45501   0.665971   0.665971   0.665971
   0.45601    0.66377    0.66377    0.66377
   0.45701   0.661574   0.661574   0.661574
   0.45801   0.659384   0.659384   0.659384
   0.45901     0.6572     0.6572     0.6572
   0.46001   0.655022   0.655022   0.655022
   0.46101   0.652849   0.652849   0.652849
   0.46201   0.650683   0.650683   0.650683
   0.46301   0.648521   0.648521   0.648521
   0.46401   0.646366   0.646366   0.646366
   0.46501   0.644216   0.644216   0.644216
   0.46601   0.642071   0.642071   0.642071
   0.46701   0.639932   0.639932   0.639932
   0.46801   0.637799   0.637799   0.637799
   0.46901   0.635671   0.635671   0.635671
   0.47001   0.633549   0.633549   0.633549
   0.47101   0.631432   0.631432   0.631432
   0.47201   0.629321   0.629321   0.629321
   0.47301   0.627215   0.627215   0.627215
   0.47401   0.625114   0.625114   0.625114
   0.47501   0.623019   0.623019   0.623019
   0.47601    0.62093    0.62093    0.62093
   0.47701   0.618845   0.618845   0.618845
   0.47801   0.616766   0.616766   0.616766
   0.47901   0.614693   0.614693   0.614693
   0.48001   0.612625   0.612625   0.612625
   0.48101   0.610562   0.610562   0.610562
   0.48201   0.608504   0.608504   0.608504
   0.48301   0.606451   0.606451   0.606451
   0.48401   0.604404   0.604404   0.604404
   0.48501   0.602362   0.602362   0.602362
   0.48601   0.600325   0.600325   0.600325
   0.48701   0.598294   0.598294   0.598294
   0.48801   0.596267   0.596267   0.596267
   0.48901   0.594246   0.594246   0.594246
   0.49001   0.592229   0.592229   0.592229
   0.49101   0.590218   0.590218   0.590218
   0.49201   0.588212   0.588212   0.588212
   0.49301   0.586211   0.586211   0.586211
   0.49401   0.584216   0.584216   0.584215
   0.49501   0.582225   0.582225   0.582225
   0.49601   0.580239   0.580239   0.580239
   0.49701   0.578258   0.578258   0.578258
   0.49801   0.576282   0.576282   0.576282
   0.49901   0.574311   0.574311   0.574311
   0.50001   0.572345   0.572345   0.572345
   0.50101   0.570384   0.570384   0.570384
   0.50201   0.568428   0.568428   0.568428
   0.50301   0.566477   0.566477   0.566477
   0.50401   0.564531   0.564531   0.564531
   0.50501   0.562589   0.562589   0.562589
   0.50601   0.560653   0.560653   0.560653
   0.50701   0.558721   0.558721   0.558721
   0.50801   0.556794   0.556794   0.556794
   0.50901   0.554872   0.554872   0.554872
   0.51001   0.552955   0.552955   0.552955
   0.51101   0.551042   0.551042   0.551042
   0.51201   0.549134   0.549134   0.549134
   0.51301   0.547231   0.547231   0.547231
   0.51401   0.545333   0.545333   0.545333
   0.51501   0.543439   0.543439   0.543439
   0.51601    0.54155    0.54155    0.54155
   0.51701   0.539666   0.539666   0.539666
   0.51801   0.537786   0.537786   0.537786
   0.51901   0.535912   0.535912   0.535912
   0.52001   0.534041   0.534041   0.534041
   0.52101   0.532176   0.532176   0.532176
   0.52201   0.530314   0.530314   0.530314
   0.52301   0.528458   0.528458   0.528458
   0.52401   0.526606   0.526606   0.526606
   0.52501   0.524759   0.524759   0.524759
   0.52601   0.522916   0.522916   0.522916
   0.52701   0.521077   0.521077   0.521077
   0.52801   0.519244   0.519244   0.519244
   0.52901   0.517414   0.517414   0.517414
   0.53001   0.515589   0.515589   0.515589
   0.53101   0.513769   0.513769   0.513769
   0.53201   0.511953   0.511953   0.511953
   0.53301   0.510142   0.510142   0.510142
   0.53401   0.508335   0.508335   0.508335
   0.53501   0.506532   0.506532   0.506532
   0.53601   0.504734   0.504734   0.504734
   0.53701    0.50294    0.50294    0.50294
   0.53801   0.501151   0.501151   0.501151
   0.53901   0.499366   0.499366   0.499366
   0.54001   0.497585   0.497585   0.497585
   0.54101   0.495808   0.495808   0.495808
   0.54201   0.494036   0.494036   0.494036
   0.54301   0.492269   0.492269   0.492269
   0.54401   0.490505   0.490505   0.490505
   0.54501   0.488746   0.488746   0.488746
   0.54601   0.486991   0.486991   0.486991
   0.54701    0.48524    0.48524    0.48524
   0.54801   0.483494   0.483494   0.483494
   0.54901   0.481752   0.481752   0.481752
   0.55001   0.480013   0.480013   0.480013
   0.55101    0.47828    0.47828    0.47828
   0.55201    0.47655    0.47655    0.47655
   0.55301   0.474825   0.474825   0.474825
   0.55401   0.473103   0.473103   0.473103
   0.55501   0.471386   0.471386   0.471386
   0.55601   0.469673   0.469673   0.469673
   0.55701   0.467964   0.467964   0.467964
   0.55801    0.46626    0.46626   0.466259
   0.55901   0.464559   0.464559   0.464559
   0.56001   0.462862   0.462862   0.462862
   0.56101    0.46117    0.46117    0.46117
   0.56201   0.459481   0.459481   0.459481
   0.56301   0.457797   0.457797   0.457797
   0.56401   0.456117   0.456117   0.456117
   0.56501    0.45444    0.45444    0.45444
   0.56601   0.452768   0.452768   0.452768
   0.56701     0.4511     0.4511     0.4511
   0.56801   0.449435   0.449435   0.449435
   0.56901   0.447775   0.447775   0.447775
   0.57001   0.446119   0.446119   0.446119
   0.57101   0.444466   0.444466   0.444466
   0.57201   0.442818   0.442818   0.442818
   0.57301   0.441173   0.441173   0.441173
   0.57401   0.439533   0.439533   0.439533
   0.57501   0.437896   0.437896   0.437896
   0.57601   0.436263   0.436263   0.436263
   0.57701   0.434634   0.434634   0.434634
   0.57801   0.433009   0.433009   0.433009
   0.57901   0.431388   0.431388   0.431388
   0.58001   0.429771   0.429771   0.429771
   0.58101   0.428157   0.428157   0.428157
   0.58201   0.426548   0.426548   0.426548
   0.58301   0.424942   0.424942   0.424942
   0.58401    0.42334    0.42334    0.42334
   0.58501   0.421742   0.421742   0.421742
   0.58601   0.420148   0.420148   0.420148
   0.58701   0.418557   0.418557   0.418557
   0.58801    0.41697    0.41697    0.41697
   0.58901   0.415387   0.415387   0.415387
   0.59001   0.413808   0.413808   0.413808
   0.59101   0.412232   0.412232   0.412232
   0.59201    0.41066    0.41066    0.41066
   0.59301   0.409092   0.409092   0.409092
   0.59401   0.407528   0.407528   0.407528
   0.59501   0.405967   0.405967   0.405967
   0.59601    0.40441    0.40441    0.40441
   0.59701   0.402857   0.402857   0.402857
   0.59801   0.401307   0.401307   0.401307
   0.59901   0.399761   0.399761   0.399761
   0.60001   0.398218   0.398218   0.398218
   0.60101    0.39668    0.39668    0.39668
   0.60201   0.395145   0.395145   0.395145
   0.60301   0.393613   0.393613   0.393613
   0.60401   0.392085   0.392085   0.392085
   0.60501   0.390561   0.390561   0.390561
   0.60601    0.38904    0.38904    0.38904
   0.60701   0.387523   0.387523   0.387523
   0.60801   0.386009   0.386009   0.386009
   0.60901   0.384499   0.384499   0.384499
   0.61001   0.382993   0.382993   0.382993
   0.61101    0.38149    0.38149    0.38149
   0.61201    0.37999    0.37999    0.37999
   0.61301   0.378495   0.378495   0.378495
   0.61401   0.377002   0.377002   0.377002
   0.61501   0.375513   0.375513   0.375513
   0.61601   0.374028   0.374028   0.374028
   0.61701   0.372546   0.372546   0.372546
   0.61801   0.371068   0.371068   0.371068
   0.61901   0.369593   0.369593   0.369593
   0.62001   0.368121   0.368121   0.368121
   0.62101   0.366653   0.366653   0.366653
   0.62201   0.365188   0.365188   0.365188
   0.62301   0.363727   0.363727   0.363727
   0.62401   0.362269   0.362269   0.362269
   0.62501   0.360815   0.360815   0.360815
   0.62601   0.359364   0.359364   0.359364
   0.62701   0.357916   0.357916   0.357916
   0.62801   0.356472   0.356472   0.356472
   0.62901   0.355031   0.355031   0.355031
   0.63001   0.353594   0.353594   0.353594
   0.63101    0.35216    0.35216    0.35216
   0.63201   0.350729   0.350729   0.350729
   0.63301   0.349302   0.349302   0.349302
   0.63401   0.347878   0.347878   0.347878
   0.63501   0.346457   0.346457   0.346457
   0.63601   0.345039   0.345039   0.345039
   0.63701   0.343625   0.343625   0.343625
   0.63801   0.342214   0.342214   0.342214
   0.63901   0.340807   0.340807   0.340807
   0.64001   0.339403   0.339403   0.339403
   0.64101   0.338002   0.338002   0.338002
   0.64201   0.336604   0.336604   0.336604
   0.64301   0.335209   0.335209   0.335209
   0.64401   0.333818   0.333818   0.333818
   0.64501    0.33243    0.33243    0.33243
   0.64601   0.331045   0.331045   0.331045
   0.64701   0.329664   0.329664   0.329664
   0.64801   0.328286   0.328286   0.328286
   0.64901    0.32691    0.32691    0.32691
   0.65001   0.325538   0.325538   0.325538
   0.65101    0.32417    0.32417    0.32417
   0.65201   0.322804   0.322804   0.322804
   0.65301   0.321442   0.321442   0.321442
   0.65401   0.320083   0.320083   0.320083
   0.65501   0.318727   0.318727   0.318727
   0.65601   0.317374   0.317374   0.317374
   0.65701   0.316024   0.316024   0.316024
   0.65801   0.314677   0.314677   0.314677
   0.65901   0.313334   0.313334   0.313334
   0.66001   0.311994   0.311994   0.311994
   0.66101   0.310656   0.310656   0.310656
   0.66201   0.309322   0.309322   0.309322
   0.66301   0.307991   0.307991   0.307991
   0.66401   0.306663   0.306663   0.306663
   0.66501   0.305338   0.305338   0.305338
   0.66601   0.304017   0.304017   0.304017
